,Classifier,FeatureExtractor,acc,avgprec,classifierfamily,log_loss,precisionscore,recallscore
361,LinearSVC_1,VGG16,0.724272687799,0.685448515364,LinearSVC,9.5232839821,0.724272687799,0.724272687799
397,LinearSVC_1,VGG16,0.723404255319,0.688855838902,LinearSVC,9.55327857732,0.723404255319,0.723404255319
649,LinearSVC_1,VGG16,0.72253582284,0.688908653887,LinearSVC,9.58327317253,0.72253582284,0.72253582284
253,LinearSVC_1,VGG16,0.719930525402,0.673393022215,LinearSVC,9.67325695819,0.719930525402,0.719930525402
145,LinearSVC_1,VGG16,0.717325227964,0.687374242497,LinearSVC,9.76324074385,0.717325227964,0.717325227964
37,LinearSVC_1,VGG16,0.716022579244,0.681725185063,LinearSVC,9.80823263668,0.716022579244,0.716022579244
239,LinearSVC_0,ResNet50,0.707338254451,0.665378045157,LinearSVC,10.1081785889,0.707338254451,0.707338254451
743,LinearSVC_0,ResNet50,0.702127659574,0.664944057372,LinearSVC,10.2881461602,0.702127659574,0.702127659574
347,LinearSVC_0,ResNet50,0.698219713417,0.653060904446,LinearSVC,10.4231218387,0.698219713417,0.698219713417
131,LinearSVC_0,ResNet50,0.697785497178,0.631385002107,LinearSVC,10.4381191363,0.697785497178,0.697785497178
851,LinearSVC_0,ResNet50,0.6947459835,0.653414139502,LinearSVC,10.5431002195,0.6947459835,0.6947459835
311,LinearSVC_0,ResNet50,0.69431176726,0.661108588156,LinearSVC,10.5580975172,0.69431176726,0.69431176726
527,LinearSVC_0,ResNet50,0.69431176726,0.651989643552,LinearSVC,10.5580975172,0.69431176726,0.69431176726
203,LinearSVC_0,ResNet50,0.69387755102,0.63933399221,LinearSVC,10.5730948148,0.69387755102,0.69387755102
167,LinearSVC_0,ResNet50,0.693443334781,0.665263768928,LinearSVC,10.5880921124,0.693443334781,0.693443334781
563,LinearSVC_0,ResNet50,0.692574902301,0.642903868844,LinearSVC,10.6180867076,0.692574902301,0.692574902301
887,LinearSVC_0,ResNet50,0.692574902301,0.666435418012,LinearSVC,10.6180867076,0.692574902301,0.692574902301
635,LinearSVC_0,ResNet50,0.691272253582,0.642424385205,LinearSVC,10.6630786004,0.691272253582,0.691272253582
275,LinearSVC_0,ResNet50,0.690838037343,0.640189750884,LinearSVC,10.678075898,0.690838037343,0.690838037343
707,LinearSVC_0,ResNet50,0.690403821103,0.627043320018,LinearSVC,10.6930731956,0.690403821103,0.690403821103
6,XGBOOST_0,VGG16,0.689535388624,0.633016958301,XGBOOST,10.7230677909,0.689535388624,0.689535388624
455,LinearSVC_0,ResNet50,0.687798523665,0.62529768426,LinearSVC,10.7830569813,0.687798523665,0.687798523665
491,LinearSVC_0,ResNet50,0.686930091185,0.655876074067,LinearSVC,10.8130515765,0.686930091185,0.686930091185
419,LinearSVC_0,ResNet50,0.685193226227,0.643055289766,LinearSVC,10.873040767,0.685193226227,0.685193226227
599,LinearSVC_0,ResNet50,0.683890577508,0.640162251636,LinearSVC,10.9180326598,0.683890577508,0.683890577508
59,LinearSVC_0,ResNet50,0.682587928789,0.624923554915,LinearSVC,10.9630245526,0.682587928789,0.682587928789
779,LinearSVC_0,ResNet50,0.682587928789,0.638252400456,LinearSVC,10.9630245526,0.682587928789,0.682587928789
383,LinearSVC_0,ResNet50,0.681719496309,0.640581540903,LinearSVC,10.9930191478,0.681719496309,0.681719496309
671,LinearSVC_0,ResNet50,0.681285280069,0.617455328731,LinearSVC,11.0080164454,0.681285280069,0.681285280069
815,LinearSVC_0,ResNet50,0.67998263135,0.64652620354,LinearSVC,11.0530083383,0.67998263135,0.67998263135
95,LinearSVC_0,ResNet50,0.67998263135,0.631109314421,LinearSVC,11.0530083383,0.67998263135,0.67998263135
888,LinearSVC_1,ResNet50,0.679114198871,0.6595298604,LinearSVC,11.0830029335,0.679114198871,0.679114198871
528,LinearSVC_1,ResNet50,0.678245766392,0.641763169564,LinearSVC,11.1129975287,0.678245766392,0.678245766392
240,LinearSVC_1,ResNet50,0.675640468954,0.663784561695,LinearSVC,11.2029813144,0.675640468954,0.675640468954
708,LinearSVC_1,ResNet50,0.674337820234,0.639674141673,LinearSVC,11.2479732072,0.674337820234,0.674337820234
132,LinearSVC_1,ResNet50,0.674337820234,0.630114954976,LinearSVC,11.2479732072,0.674337820234,0.674337820234
204,LinearSVC_1,ResNet50,0.673903603995,0.631596641,LinearSVC,11.2629705048,0.673903603995,0.673903603995
33,XGBOOST_0,VGG19,0.673469387755,0.620233861264,XGBOOST,11.2779678024,0.673469387755,0.673469387755
168,LinearSVC_1,ResNet50,0.673035171515,0.662783194513,LinearSVC,11.2929651,0.673035171515,0.673035171515
744,LinearSVC_1,ResNet50,0.672600955276,0.658949720915,LinearSVC,11.3079623976,0.672600955276,0.672600955276
348,LinearSVC_1,ResNet50,0.672166739036,0.63524246995,LinearSVC,11.3229596952,0.672166739036,0.672166739036
22,XGBOOST_0,ResNet50,0.672166739036,0.599858136508,XGBOOST,11.3229596952,0.672166739036,0.672166739036
420,LinearSVC_1,ResNet50,0.671732522796,0.662915902023,LinearSVC,11.3379569929,0.671732522796,0.671732522796
564,LinearSVC_1,ResNet50,0.668693009119,0.634541069446,LinearSVC,11.4429380761,0.668693009119,0.668693009119
276,LinearSVC_1,ResNet50,0.667824576639,0.622938167377,LinearSVC,11.4729326713,0.667824576639,0.667824576639
492,LinearSVC_1,ResNet50,0.667824576639,0.650106119663,LinearSVC,11.4729326713,0.667824576639,0.667824576639
312,LinearSVC_1,ResNet50,0.66652192792,0.650033506797,LinearSVC,11.5179245642,0.66652192792,0.66652192792
456,LinearSVC_1,ResNet50,0.663482414242,0.635128037508,LinearSVC,11.6229056474,0.663482414242,0.663482414242
852,LinearSVC_1,ResNet50,0.661745549284,0.653057015833,LinearSVC,11.6828948379,0.661745549284,0.661745549284
96,LinearSVC_1,ResNet50,0.660877116804,0.642288326411,LinearSVC,11.7128894331,0.660877116804,0.660877116804
384,LinearSVC_1,ResNet50,0.660442900564,0.635379285546,LinearSVC,11.7278867307,0.660442900564,0.660442900564
636,LinearSVC_1,ResNet50,0.659140251845,0.627310733774,LinearSVC,11.7728786235,0.659140251845,0.659140251845
780,LinearSVC_1,ResNet50,0.658271819366,0.637628967201,LinearSVC,11.8028732188,0.658271819366,0.658271819366
672,LinearSVC_1,ResNet50,0.657403386887,0.625443827346,LinearSVC,11.832867814,0.657403386887,0.657403386887
816,LinearSVC_1,ResNet50,0.656100738168,0.63066820743,LinearSVC,11.8778597068,0.656100738168,0.656100738168
600,LinearSVC_1,ResNet50,0.655232305688,0.627462241217,LinearSVC,11.907854302,0.655232305688,0.655232305688
60,LinearSVC_1,ResNet50,0.650890143291,0.62211157903,LinearSVC,12.0578272781,0.650890143291,0.650890143291
135,LinearSVC_0,VGG19,0.641771602258,0.590572626921,LinearSVC,12.3727705279,0.641771602258,0.641771602258
243,LinearSVC_0,VGG19,0.636995223621,0.590811784928,LinearSVC,12.5377408016,0.636995223621,0.636995223621
531,LinearSVC_0,VGG19,0.635258358663,0.568385295975,LinearSVC,12.5977299921,0.635258358663,0.635258358663
351,LinearSVC_0,VGG19,0.634389926183,0.599026925079,LinearSVC,12.6277245873,0.634389926183,0.634389926183
567,LinearSVC_0,VGG19,0.633521493704,0.589766697771,LinearSVC,12.6577191825,0.633521493704,0.633521493704
747,LinearSVC_0,VGG19,0.632218844985,0.580141610942,LinearSVC,12.7027110753,0.632218844985,0.632218844985
1,LinearSVC_1,VGG16,0.632218844985,0.561260854019,LinearSVC,12.7027110753,0.632218844985,0.632218844985
891,LinearSVC_0,VGG19,0.631784628745,0.566741937852,LinearSVC,12.7177083729,0.631784628745,0.631784628745
136,LinearSVC_1,VGG19,0.630481980026,0.596030518701,LinearSVC,12.7627002658,0.630481980026,0.630481980026
387,LinearSVC_0,VGG19,0.629613547547,0.595079857231,LinearSVC,12.792694861,0.629613547547,0.629613547547
855,LinearSVC_0,VGG19,0.629179331307,0.584734061778,LinearSVC,12.8076921586,0.629179331307,0.629179331307
639,LinearSVC_0,VGG19,0.627442466348,0.551983105513,LinearSVC,12.867681349,0.627442466348,0.627442466348
315,LinearSVC_0,VGG19,0.627442466348,0.579732072956,LinearSVC,12.867681349,0.627442466348,0.627442466348
711,LinearSVC_0,VGG19,0.627008250109,0.568666579411,LinearSVC,12.8826786466,0.627008250109,0.627008250109
279,LinearSVC_0,VGG19,0.626574033869,0.588055005141,LinearSVC,12.8976759443,0.626574033869,0.626574033869
748,LinearSVC_1,VGG19,0.626574033869,0.600918844458,LinearSVC,12.8976759443,0.626574033869,0.626574033869
244,LinearSVC_1,VGG19,0.625705601389,0.612550584865,LinearSVC,12.9276705395,0.625705601389,0.625705601389
568,LinearSVC_1,VGG19,0.62440295267,0.589977549065,LinearSVC,12.9726624323,0.62440295267,0.62440295267
495,LinearSVC_0,VGG19,0.62440295267,0.586248837661,LinearSVC,12.9726624323,0.62440295267,0.62440295267
819,LinearSVC_0,VGG19,0.623534520191,0.578908639086,LinearSVC,13.0026570275,0.623534520191,0.623534520191
640,LinearSVC_1,VGG19,0.623534520191,0.593385504224,LinearSVC,13.0026570275,0.623534520191,0.623534520191
892,LinearSVC_1,VGG19,0.623100303951,0.583065016432,LinearSVC,13.0176543251,0.623100303951,0.623100303951
316,LinearSVC_1,VGG19,0.622666087712,0.590206670326,LinearSVC,13.0326516227,0.622666087712,0.622666087712
171,LinearSVC_0,VGG19,0.621797655232,0.595880357232,LinearSVC,13.062646218,0.621797655232,0.621797655232
459,LinearSVC_0,VGG19,0.621363438993,0.534947836455,LinearSVC,13.0776435156,0.621363438993,0.621363438993
675,LinearSVC_0,VGG19,0.620495006513,0.560115575011,LinearSVC,13.1076381108,0.620495006513,0.620495006513
712,LinearSVC_1,VGG19,0.620060790274,0.587578845606,LinearSVC,13.1226354084,0.620060790274,0.620060790274
388,LinearSVC_1,VGG19,0.620060790274,0.585224143573,LinearSVC,13.1226354084,0.620060790274,0.620060790274
99,LinearSVC_0,VGG19,0.619626574034,0.554955227444,LinearSVC,13.137632706,0.619626574034,0.619626574034
496,LinearSVC_1,VGG19,0.619192357794,0.582745037585,LinearSVC,13.1526300036,0.619192357794,0.619192357794
172,LinearSVC_1,VGG19,0.618758141554,0.626954951741,LinearSVC,13.1676273012,0.618758141554,0.618758141554
280,LinearSVC_1,VGG19,0.618323925315,0.556123976006,LinearSVC,13.1826245988,0.618323925315,0.618323925315
23,LinearSVC_0,ResNet50,0.617455492835,0.544928889205,LinearSVC,13.2126191941,0.617455492835,0.617455492835
532,LinearSVC_1,VGG19,0.617455492835,0.619588706155,LinearSVC,13.2126191941,0.617455492835,0.617455492835
856,LinearSVC_1,VGG19,0.617021276596,0.604677119604,LinearSVC,13.2276164917,0.617021276596,0.617021276596
208,LinearSVC_1,VGG19,0.616587060356,0.585718728776,LinearSVC,13.2426137893,0.616587060356,0.616587060356
352,LinearSVC_1,VGG19,0.616587060356,0.595596339767,LinearSVC,13.2426137893,0.616587060356,0.616587060356
63,LinearSVC_0,VGG19,0.616152844116,0.589987679765,LinearSVC,13.2576110869,0.616152844116,0.616152844116
783,LinearSVC_0,VGG19,0.616152844116,0.567971137687,LinearSVC,13.2576110869,0.616152844116,0.616152844116
100,LinearSVC_1,VGG19,0.615284411637,0.590247334464,LinearSVC,13.2876056821,0.615284411637,0.615284411637
676,LinearSVC_1,VGG19,0.615284411637,0.5961192915,LinearSVC,13.2876056821,0.615284411637,0.615284411637
207,LinearSVC_0,VGG19,0.615284411637,0.55072533951,LinearSVC,13.2876056821,0.615284411637,0.615284411637
460,LinearSVC_1,VGG19,0.615284411637,0.58629718401,LinearSVC,13.2876056821,0.615284411637,0.615284411637
820,LinearSVC_1,VGG19,0.614415979158,0.600860877177,LinearSVC,13.3176002773,0.614415979158,0.614415979158
603,LinearSVC_0,VGG19,0.614415979158,0.573435442331,LinearSVC,13.3176002773,0.614415979158,0.614415979158
424,LinearSVC_1,VGG19,0.612244897959,0.608559534457,LinearSVC,13.3925867654,0.612244897959,0.612244897959
64,LinearSVC_1,VGG19,0.612244897959,0.609742798351,LinearSVC,13.3925867654,0.612244897959,0.612244897959
423,LinearSVC_0,VGG19,0.610508033,0.59807611836,LinearSVC,13.4525759558,0.610508033,0.610508033
784,LinearSVC_1,VGG19,0.608771168042,0.592662756157,LinearSVC,13.5125651463,0.608771168042,0.608771168042
604,LinearSVC_1,VGG19,0.604429005645,0.605743610811,LinearSVC,13.6625381223,0.604429005645,0.604429005645
24,LinearSVC_1,ResNet50,0.594442032132,0.51478669953,LinearSVC,14.0074759674,0.594442032132,0.594442032132
27,LinearSVC_0,VGG19,0.592705167173,0.51584738091,LinearSVC,14.0674651578,0.592705167173,0.592705167173
108,LinearSVC_0,VGG16,0.590534085975,0.527443711502,LinearSVC,14.1424516459,0.590534085975,0.590534085975
540,LinearSVC_0,VGG16,0.590534085975,0.510570736263,LinearSVC,14.1424516459,0.590534085975,0.590534085975
720,LinearSVC_0,VGG16,0.588797221016,0.528628911104,LinearSVC,14.2024408363,0.588797221016,0.588797221016
648,LinearSVC_0,VGG16,0.581415544941,0.528596174238,LinearSVC,14.4573948957,0.581415544941,0.581415544941
288,LinearSVC_0,VGG16,0.580547112462,0.511274962206,LinearSVC,14.4873894909,0.580547112462,0.580547112462
864,LinearSVC_0,VGG16,0.580112896222,0.505050806314,LinearSVC,14.5023867885,0.580112896222,0.580112896222
828,LinearSVC_0,VGG16,0.580112896222,0.494459620819,LinearSVC,14.5023867885,0.580112896222,0.580112896222
504,LinearSVC_0,VGG16,0.579678679983,0.490993816377,LinearSVC,14.5173840861,0.579678679983,0.579678679983
432,LinearSVC_0,VGG16,0.579678679983,0.498098731268,LinearSVC,14.5173840861,0.579678679983,0.579678679983
324,LinearSVC_0,VGG16,0.579244463743,0.508676752526,LinearSVC,14.5323813837,0.579244463743,0.579244463743
216,LinearSVC_0,VGG16,0.579244463743,0.512674679473,LinearSVC,14.5323813837,0.579244463743,0.579244463743
612,LinearSVC_0,VGG16,0.577073382545,0.484977189542,LinearSVC,14.6073678718,0.577073382545,0.577073382545
252,LinearSVC_0,VGG16,0.574468085106,0.463920016572,LinearSVC,14.6973516574,0.574468085106,0.574468085106
180,LinearSVC_0,VGG16,0.574033868867,0.493061389821,LinearSVC,14.712348955,0.574033868867,0.574033868867
684,LinearSVC_0,VGG16,0.572297003908,0.506920346984,LinearSVC,14.7723381455,0.572297003908,0.572297003908
144,LinearSVC_0,VGG16,0.570994355189,0.523502411625,LinearSVC,14.8173300383,0.570994355189,0.570994355189
792,LinearSVC_0,VGG16,0.570560138949,0.507204598435,LinearSVC,14.8323273359,0.570560138949,0.570560138949
468,LinearSVC_0,VGG16,0.570560138949,0.492248761943,LinearSVC,14.8323273359,0.570560138949,0.570560138949
756,LinearSVC_0,VGG16,0.57012592271,0.482688215329,LinearSVC,14.8473246335,0.57012592271,0.57012592271
28,LinearSVC_1,VGG19,0.56969170647,0.513907031687,LinearSVC,14.8623219311,0.56969170647,0.56969170647
396,LinearSVC_0,VGG16,0.565783760313,0.522671098066,LinearSVC,14.9972976096,0.565783760313,0.565783760313
576,LinearSVC_0,VGG16,0.565783760313,0.515458717186,LinearSVC,14.9972976096,0.565783760313,0.565783760313
72,LinearSVC_0,VGG16,0.565349544073,0.486538670348,LinearSVC,15.0122949072,0.565349544073,0.565349544073
360,LinearSVC_0,VGG16,0.562310030395,0.493072683428,LinearSVC,15.1172759905,0.562310030395,0.562310030395
36,LinearSVC_0,VGG16,0.562310030395,0.480041839627,LinearSVC,15.1172759905,0.562310030395,0.562310030395
0,LinearSVC_0,VGG16,0.548415110725,0.48091762451,LinearSVC,15.597189514,0.548415110725,0.548415110725
123,XGBOOST_0,InceptionV3,0.501519756839,0.454326076042,XGBOOST,17.2168976558,0.501519756839,0.501519756839
555,XGBOOST_0,InceptionV3,0.498046026921,0.423219087322,XGBOOST,17.3368760367,0.498046026921,0.498046026921
195,XGBOOST_0,InceptionV3,0.496743378202,0.356190766663,XGBOOST,17.3818679295,0.496743378202,0.496743378202
699,XGBOOST_0,InceptionV3,0.495006513244,0.354728946797,XGBOOST,17.44185712,0.495006513244,0.495006513244
339,XGBOOST_0,InceptionV3,0.494572297004,0.380666550057,XGBOOST,17.4568544176,0.494572297004,0.494572297004
735,XGBOOST_0,InceptionV3,0.492401215805,0.372315527726,XGBOOST,17.5318409056,0.492401215805,0.492401215805
447,XGBOOST_0,InceptionV3,0.491532783326,0.415893220624,XGBOOST,17.5618355008,0.491532783326,0.491532783326
843,XGBOOST_0,InceptionV3,0.491532783326,0.420820412806,XGBOOST,17.5618355008,0.491532783326,0.491532783326
519,XGBOOST_0,InceptionV3,0.491098567086,0.4457013762,XGBOOST,17.5768327985,0.491098567086,0.491098567086
190,LinearSVC_1,InceptionV3,0.490664350847,0.3866987536,LinearSVC,17.5918300961,0.490664350847,0.490664350847
303,XGBOOST_0,InceptionV3,0.490664350847,0.359212969097,XGBOOST,17.5918300961,0.490664350847,0.490664350847
231,XGBOOST_0,InceptionV3,0.490664350847,0.401265224255,XGBOOST,17.5918300961,0.490664350847,0.490664350847
663,XGBOOST_0,InceptionV3,0.490230134607,0.462595981232,XGBOOST,17.6068273937,0.490230134607,0.490230134607
879,XGBOOST_0,InceptionV3,0.489795918367,0.465244513468,XGBOOST,17.6218246913,0.489795918367,0.489795918367
334,LinearSVC_1,InceptionV3,0.489361702128,0.401033135993,LinearSVC,17.6368219889,0.489361702128,0.489361702128
627,XGBOOST_0,InceptionV3,0.489361702128,0.372664790411,XGBOOST,17.6368219889,0.489361702128,0.489361702128
333,LinearSVC_0,InceptionV3,0.48632218845,0.395611059755,LinearSVC,17.7418030722,0.48632218845,0.48632218845
550,LinearSVC_1,InceptionV3,0.48632218845,0.439653646485,LinearSVC,17.7418030722,0.48632218845,0.48632218845
298,LinearSVC_1,InceptionV3,0.48632218845,0.408365168096,LinearSVC,17.7418030722,0.48632218845,0.48632218845
189,LinearSVC_0,InceptionV3,0.48588797221,0.403515404839,LinearSVC,17.7568003698,0.48588797221,0.48588797221
694,LinearSVC_1,InceptionV3,0.485019539731,0.434253289668,LinearSVC,17.786794965,0.485019539731,0.485019539731
118,LinearSVC_1,InceptionV3,0.485019539731,0.397017926867,LinearSVC,17.786794965,0.485019539731,0.485019539731
549,LinearSVC_0,InceptionV3,0.484585323491,0.412535224961,LinearSVC,17.8017922626,0.484585323491,0.484585323491
117,LinearSVC_0,InceptionV3,0.484585323491,0.396807378621,LinearSVC,17.8017922626,0.484585323491,0.484585323491
375,XGBOOST_0,InceptionV3,0.483716891012,0.409584105046,XGBOOST,17.8317868578,0.483716891012,0.483716891012
693,LinearSVC_0,InceptionV3,0.483716891012,0.444930235827,LinearSVC,17.8317868578,0.483716891012,0.483716891012
442,LinearSVC_1,InceptionV3,0.482848458532,0.389174060705,LinearSVC,17.861781453,0.482848458532,0.482848458532
729,LinearSVC_0,InceptionV3,0.482414242293,0.420054936847,LinearSVC,17.8767787506,0.482414242293,0.482414242293
807,XGBOOST_0,InceptionV3,0.482414242293,0.413496346562,XGBOOST,17.8767787506,0.482414242293,0.482414242293
297,LinearSVC_0,InceptionV3,0.481980026053,0.415461781466,LinearSVC,17.8917760483,0.481980026053,0.481980026053
621,LinearSVC_0,InceptionV3,0.481545809813,0.43505181341,LinearSVC,17.9067733459,0.481545809813,0.481545809813
441,LinearSVC_0,InceptionV3,0.481111593574,0.409708735772,LinearSVC,17.9217706435,0.481111593574,0.481111593574
771,XGBOOST_0,InceptionV3,0.481111593574,0.350541025054,XGBOOST,17.9217706435,0.481111593574,0.481111593574
483,XGBOOST_0,InceptionV3,0.480677377334,0.36838299704,XGBOOST,17.9367679411,0.480677377334,0.480677377334
591,XGBOOST_0,InceptionV3,0.480243161094,0.407799299051,XGBOOST,17.9517652387,0.480243161094,0.480243161094
267,XGBOOST_0,InceptionV3,0.480243161094,0.446894122924,XGBOOST,17.9517652387,0.480243161094,0.480243161094
159,XGBOOST_0,InceptionV3,0.479374728615,0.388640215406,XGBOOST,17.9817598339,0.479374728615,0.479374728615
226,LinearSVC_1,InceptionV3,0.479374728615,0.446166414789,LinearSVC,17.9817598339,0.479374728615,0.479374728615
87,XGBOOST_0,InceptionV3,0.478940512375,0.37241140871,XGBOOST,17.9967571315,0.478940512375,0.478940512375
837,LinearSVC_0,InceptionV3,0.478940512375,0.443176994899,LinearSVC,17.9967571315,0.478940512375,0.478940512375
514,LinearSVC_1,InceptionV3,0.478940512375,0.414373028902,LinearSVC,17.9967571315,0.478940512375,0.478940512375
658,LinearSVC_1,InceptionV3,0.478506296135,0.411200502261,LinearSVC,18.0117544291,0.478506296135,0.478506296135
874,LinearSVC_1,InceptionV3,0.478506296135,0.436689941065,LinearSVC,18.0117544291,0.478506296135,0.478506296135
622,LinearSVC_1,InceptionV3,0.478072079896,0.401791411443,LinearSVC,18.0267517267,0.478072079896,0.478072079896
225,LinearSVC_0,InceptionV3,0.478072079896,0.415909637527,LinearSVC,18.0267517267,0.478072079896,0.478072079896
513,LinearSVC_0,InceptionV3,0.477637863656,0.418167106172,LinearSVC,18.0417490243,0.477637863656,0.477637863656
730,LinearSVC_1,InceptionV3,0.477203647416,0.357537375034,LinearSVC,18.056746322,0.477203647416,0.477203647416
262,LinearSVC_1,InceptionV3,0.475900998697,0.411226784323,LinearSVC,18.1017382148,0.475900998697,0.475900998697
838,LinearSVC_1,InceptionV3,0.475900998697,0.402739299278,LinearSVC,18.1017382148,0.475900998697,0.475900998697
766,LinearSVC_1,InceptionV3,0.475466782458,0.431409275861,LinearSVC,18.1167355124,0.475466782458,0.475466782458
873,LinearSVC_0,InceptionV3,0.475032566218,0.423476226241,LinearSVC,18.13173281,0.475032566218,0.475032566218
657,LinearSVC_0,InceptionV3,0.474598349978,0.430449879254,LinearSVC,18.1467301076,0.474598349978,0.474598349978
411,XGBOOST_0,InceptionV3,0.474164133739,0.394673687459,XGBOOST,18.1617274052,0.474164133739,0.474164133739
478,LinearSVC_1,InceptionV3,0.47286148502,0.450702529628,LinearSVC,18.2067192981,0.47286148502,0.47286148502
51,XGBOOST_0,InceptionV3,0.47199305254,0.380582348615,XGBOOST,18.2367138933,0.47199305254,0.47199305254
801,LinearSVC_0,InceptionV3,0.4715588363,0.419911041548,LinearSVC,18.2517111909,0.4715588363,0.4715588363
802,LinearSVC_1,InceptionV3,0.471124620061,0.359484052816,LinearSVC,18.2667084885,0.471124620061,0.471124620061
369,LinearSVC_0,InceptionV3,0.471124620061,0.428524432942,LinearSVC,18.2667084885,0.471124620061,0.471124620061
261,LinearSVC_0,InceptionV3,0.471124620061,0.42617788787,LinearSVC,18.2667084885,0.471124620061,0.471124620061
81,LinearSVC_0,InceptionV3,0.470690403821,0.409146041343,LinearSVC,18.2817057861,0.470690403821,0.470690403821
154,LinearSVC_1,InceptionV3,0.469387755102,0.416936238113,LinearSVC,18.3266976789,0.469387755102,0.469387755102
765,LinearSVC_0,InceptionV3,0.469387755102,0.401565064049,LinearSVC,18.3266976789,0.469387755102,0.469387755102
46,LinearSVC_1,InceptionV3,0.468953538862,0.374010890148,LinearSVC,18.3416949765,0.468953538862,0.468953538862
477,LinearSVC_0,InceptionV3,0.468953538862,0.425254862452,LinearSVC,18.3416949765,0.468953538862,0.468953538862
82,LinearSVC_1,InceptionV3,0.468519322623,0.423383917463,LinearSVC,18.3566922742,0.468519322623,0.468519322623
586,LinearSVC_1,InceptionV3,0.467650890143,0.378836327091,LinearSVC,18.3866868694,0.467650890143,0.467650890143
370,LinearSVC_1,InceptionV3,0.467650890143,0.425824493933,LinearSVC,18.3866868694,0.467650890143,0.467650890143
585,LinearSVC_0,InceptionV3,0.467216673904,0.42772958275,LinearSVC,18.401684167,0.467216673904,0.467216673904
153,LinearSVC_0,InceptionV3,0.466348241424,0.417173611316,LinearSVC,18.4316787622,0.466348241424,0.466348241424
406,LinearSVC_1,InceptionV3,0.465914025185,0.436770344639,LinearSVC,18.4466760598,0.465914025185,0.465914025185
45,LinearSVC_0,InceptionV3,0.462440295267,0.404706364123,LinearSVC,18.5666544407,0.462440295267,0.462440295267
405,LinearSVC_0,InceptionV3,0.462006079027,0.424802985183,LinearSVC,18.5816517383,0.462006079027,0.462006079027
15,XGBOOST_0,InceptionV3,0.454624402953,0.273455456431,XGBOOST,18.8366057977,0.454624402953,0.454624402953
9,LinearSVC_0,InceptionV3,0.451150673035,0.39969547009,LinearSVC,18.9565841785,0.451150673035,0.451150673035
10,LinearSVC_1,InceptionV3,0.447242726878,0.308344217686,LinearSVC,19.091559857,0.447242726878,0.447242726878
